Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,8.00,29.0080,609.17,3/30/2019,7:26:00 PM,Credit card,580.16,4.7619,29.0080,4.0000
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5.00,3.0125,63.26,2/16/2019,3:53:00 PM,Ewallet,60.25,4.7619,3.0125,5.5000
706-36-6154,A,Yangon,Member,Male,Home and lifestyle,19.36,9.00,8.7120,182.95,1/18/2019,6:43:00 PM,Ewallet,174.24,4.7619,8.7120,8.7000
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6.00,21.0630,442.32,3/30/2019,2:58:00 PM,Cash,421.26,4.7619,21.0630,7.4000
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,1.00,1.6815,35.31,3/20/2019,7:55:00 PM,Cash,33.63,4.7619,1.6815,5.6000
859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,15.49,2.00,1.5490,32.53,1/16/2019,3:10:00 PM,Cash,30.98,4.7619,1.5490,6.3000
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10.00,12.3700,259.77,2/24/2019,4:44:00 PM,Cash,247.40,4.7619,12.3700,7.1000
369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,75.66,5.00,18.9150,397.22,1/15/2019,6:22:00 PM,Ewallet,378.30,4.7619,18.9150,7.8000
563-47-4072,B,Mandalay,Normal,Female,Health and beauty,55.81,6.00,16.7430,351.60,1/22/2019,11:52:00 AM,Cash,334.86,4.7619,16.7430,9.9000
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,72.78,10.00,36.3900,764.19,2/3/2019,5:24:00 PM,Cash,727.80,4.7619,36.3900,7.3000
149-15-7606,B,Mandalay,Member,Male,Sports and travel,37.32,9.00,16.7940,352.67,3/6/2019,3:31:00 PM,Ewallet,335.88,4.7619,16.7940,5.1000
133-77-3154,B,Mandalay,Member,Male,Fashion accessories,60.18,4.00,12.0360,252.76,2/16/2019,6:04:00 PM,Credit card,240.72,4.7619,12.0360,9.4000
169-52-4504,A,Yangon,Normal,Female,Electronic accessories,15.69,3.00,2.3535,49.42,3/14/2019,2:13:00 PM,Credit card,47.07,4.7619,2.3535,5.8000
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1.00,4.9845,104.67,2/27/2019,10:23:00 AM,Credit card,99.69,4.7619,4.9845,8.0000
562-12-5430,A,Yangon,Member,Female,Fashion accessories,88.15,3.00,13.2225,277.67,1/18/2019,10:11:00 AM,Ewallet,264.45,4.7619,13.2225,7.9000
816-72-8853,A,Yangon,Member,Female,Sports and travel,27.93,5.00,6.9825,146.63,1/29/2019,3:48:00 PM,Cash,139.65,4.7619,6.9825,5.9000
491-38-3499,A,Yangon,Member,Male,Fashion accessories,55.45,1.00,2.7725,58.22,2/26/2019,5:46:00 PM,Credit card,55.45,4.7619,2.7725,4.9000
322-02-2271,B,Mandalay,Normal,Female,Sports and travel,42.97,3.00,6.4455,135.36,2/3/2019,11:46:00 AM,Cash,128.91,4.7619,6.4455,9.3000
842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,17.14,7.00,5.9990,125.98,1/16/2019,12:07:00 PM,Credit card,119.98,4.7619,5.9990,7.9000
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,6.00,17.6250,370.13,3/24/2019,6:14:00 PM,Credit card,352.50,4.7619,17.6250,5.9000
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.10,10.00,43.5500,914.55,2/12/2019,2:45:00 PM,Credit card,871.00,4.7619,43.5500,9.9000
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.80,2.00,9.8800,207.48,2/21/2019,11:39:00 AM,Cash,197.60,4.7619,9.8800,7.7000
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,48.63,4.00,9.7260,204.25,2/4/2019,3:44:00 PM,Ewallet,194.52,4.7619,9.7260,7.6000
779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,3.00,8.6610,181.88,2/20/2019,1:06:00 PM,Ewallet,173.22,4.7619,8.6610,7.7000
190-14-3147,B,Mandalay,Normal,Female,Health and beauty,17.97,4.00,3.5940,75.47,2/23/2019,8:43:00 PM,Ewallet,71.88,4.7619,3.5940,6.4000
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,47.71,6.00,14.3130,300.57,2/16/2019,2:19:00 PM,Ewallet,286.26,4.7619,14.3130,4.4000
679-22-6530,B,Mandalay,Normal,Female,Sports and travel,40.62,2.00,4.0620,85.30,1/17/2019,10:01:00 AM,Credit card,81.24,4.7619,4.0620,4.1000
588-47-8641,A,Yangon,Member,Male,Fashion accessories,56.04,10.00,28.0200,588.42,1/14/2019,7:30:00 PM,Ewallet,560.40,4.7619,28.0200,4.4000
642-61-4706,B,Mandalay,Member,Male,Food and beverages,93.40,2.00,9.3400,196.14,3/30/2019,4:34:00 PM,Cash,186.80,4.7619,9.3400,5.5000
576-31-4774,B,Mandalay,Normal,Female,Health and beauty,73.41,3.00,11.0115,231.24,3/2/2019,1:10:00 PM,Ewallet,220.23,4.7619,11.0115,4.0000
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8.00,13.4560,282.58,2/15/2019,5:10:00 PM,Credit card,269.12,4.7619,13.4560,9.3000
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10.00,22.7400,477.54,3/1/2019,10:22:00 AM,Credit card,454.80,4.7619,22.7400,4.8000
242-11-3142,B,Mandalay,Member,Male,Fashion accessories,83.77,2.00,8.3770,175.92,2/24/2019,7:57:00 PM,Cash,167.54,4.7619,8.3770,4.6000
752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08,7.00,22.4280,470.99,2/19/2019,7:29:00 PM,Credit card,448.56,4.7619,22.4280,7.3000
274-05-5470,A,Yangon,Member,Female,Food and beverages,73.47,4.00,14.6940,308.57,2/23/2019,6:30:00 PM,Cash,293.88,4.7619,14.6940,6.0000
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10.00,29.4750,618.98,2/7/2019,2:27:00 PM,Ewallet,589.50,4.7619,29.4750,8.1000
130-67-4723,A,Yangon,Member,Male,Food and beverages,48.50,6.00,14.5500,305.55,1/11/2019,1:57:00 PM,Ewallet,291.00,4.7619,14.5500,9.4000
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39.48,1.00,1.9740,41.45,2/12/2019,7:43:00 PM,Cash,39.48,4.7619,1.9740,6.5000
320-85-2052,B,Mandalay,Normal,Female,Sports and travel,34.81,1.00,1.7405,36.55,1/14/2019,10:11:00 AM,Credit card,34.81,4.7619,1.7405,7.0000
370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6.00,14.7960,310.72,1/9/2019,1:46:00 PM,Ewallet,295.92,4.7619,14.7960,7.1000
105-10-6182,A,Yangon,Member,Male,Fashion accessories,21.48,2.00,2.1480,45.11,2/27/2019,12:22:00 PM,Ewallet,42.96,4.7619,2.1480,6.6000
510-79-0415,B,Mandalay,Member,Female,Sports and travel,23.08,6.00,6.9240,145.40,1/24/2019,7:20:00 PM,Ewallet,138.48,4.7619,6.9240,4.9000
241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,49.10,2.00,4.9100,103.11,1/8/2019,12:58:00 PM,Credit card,98.20,4.7619,4.9100,6.4000
767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83,2.00,6.4830,136.14,1/8/2019,11:59:00 AM,Credit card,129.66,4.7619,6.4830,8.0000
648-83-1321,A,Yangon,Member,Male,Home and lifestyle,63.56,10.00,31.7800,667.38,1/16/2019,5:59:00 PM,Cash,635.60,4.7619,31.7800,4.3000
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2.00,7.2880,153.05,3/13/2019,12:51:00 PM,Cash,145.76,4.7619,7.2880,6.1000
305-03-2383,A,Yangon,Normal,Female,Food and beverages,67.10,3.00,10.0650,211.37,2/15/2019,10:36:00 AM,Cash,201.30,4.7619,10.0650,7.5000
394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70.19,9.00,31.5855,663.30,1/25/2019,1:38:00 PM,Cash,631.71,4.7619,31.5855,6.7000
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,7.00,19.2640,404.54,3/12/2019,7:39:00 PM,Ewallet,385.28,4.7619,19.2640,5.2000
689-05-1884,A,Yangon,Member,Male,Health and beauty,48.63,10.00,24.3150,510.62,3/4/2019,12:44:00 PM,Cash,486.30,4.7619,24.3150,8.8000
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7.00,25.6830,539.34,2/10/2019,1:56:00 PM,Cash,513.66,4.7619,25.6830,9.5000
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,52.60,9.00,23.6700,497.07,1/16/2019,2:42:00 PM,Cash,473.40,4.7619,23.6700,7.6000
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87.37,5.00,21.8425,458.69,1/29/2019,7:45:00 PM,Cash,436.85,4.7619,21.8425,6.6000
182-52-7000,A,Yangon,Member,Female,Sports and travel,27.04,4.00,5.4080,113.57,1/1/2019,8:26:00 PM,Ewallet,108.16,4.7619,5.4080,6.9000
826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4.00,12.4380,261.20,1/6/2019,7:46:00 PM,Ewallet,248.76,4.7619,12.4380,4.3000
868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,9.00,31.3110,657.53,2/19/2019,7:38:00 PM,Credit card,626.22,4.7619,31.3110,7.8000
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97.50,10.00,48.7500,1023.75,1/12/2019,4:18:00 PM,Ewallet,975.00,4.7619,48.7500,8.0000
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8.00,24.1640,507.44,2/7/2019,12:23:00 PM,Ewallet,483.28,4.7619,24.1640,9.6000
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,3.00,4.8480,101.81,3/27/2019,7:11:00 PM,Credit card,96.96,4.7619,4.8480,4.3000
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.77,10.00,9.8850,207.59,2/27/2019,6:57:00 PM,Credit card,197.70,4.7619,9.8850,5.0000
729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47,9.00,36.2115,760.44,1/6/2019,11:18:00 AM,Cash,724.23,4.7619,36.2115,9.2000
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9.00,39.7755,835.29,3/2/2019,12:40:00 PM,Cash,795.51,4.7619,39.7755,6.3000
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,7.00,25.1195,527.51,3/29/2019,2:06:00 PM,Cash,502.39,4.7619,25.1195,8.9000
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43.00,4.00,8.6000,180.60,1/31/2019,8:48:00 PM,Ewallet,172.00,4.7619,8.6000,7.6000
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1.00,3.4490,72.43,1/21/2019,8:13:00 PM,Cash,68.98,4.7619,3.4490,4.8000
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8.00,6.2480,131.21,1/20/2019,8:37:00 PM,Ewallet,124.96,4.7619,6.2480,9.1000
445-30-9252,A,Yangon,Normal,Male,Sports and travel,25.70,3.00,3.8550,80.96,1/17/2019,5:59:00 PM,Ewallet,77.10,4.7619,3.8550,6.1000
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6.00,24.1860,507.91,2/28/2019,8:18:00 PM,Cash,483.72,4.7619,24.1860,9.1000
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4.00,15.1060,317.23,3/19/2019,3:52:00 PM,Ewallet,302.12,4.7619,15.1060,8.3000
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9.00,34.9335,733.60,2/19/2019,3:14:00 PM,Ewallet,698.67,4.7619,34.9335,7.2000
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9.00,6.2325,130.88,2/4/2019,12:50:00 PM,Ewallet,124.65,4.7619,6.2325,6.0000
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.70,8.00,39.4800,829.08,1/31/2019,10:36:00 AM,Ewallet,789.60,4.7619,39.4800,8.5000
258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,5.00,8.9200,187.32,2/6/2019,6:33:00 PM,Credit card,178.40,4.7619,8.9200,6.6000
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7.00,25.0110,525.23,3/28/2019,4:06:00 PM,Ewallet,500.22,4.7619,25.0110,4.5000
482-17-1179,A,Yangon,Member,Male,Electronic accessories,11.94,3.00,1.7910,37.61,1/19/2019,12:47:00 PM,Credit card,35.82,4.7619,1.7910,8.1000
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3.00,6.8070,142.95,2/17/2019,1:34:00 PM,Credit card,136.14,4.7619,6.8070,7.2000
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6.00,5.2440,110.12,1/18/2019,3:04:00 PM,Credit card,104.88,4.7619,5.2440,6.1000
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7.00,8.9460,187.87,2/2/2019,8:42:00 PM,Cash,178.92,4.7619,8.9460,7.1000
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9.00,40.7835,856.45,1/18/2019,3:28:00 PM,Cash,815.67,4.7619,40.7835,5.1000
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3.00,6.6180,138.98,3/18/2019,1:45:00 PM,Credit card,132.36,4.7619,6.6180,7.9000
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7.00,12.8695,270.26,1/11/2019,8:10:00 PM,Cash,257.39,4.7619,12.8695,7.4000
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4.00,4.6680,98.03,2/4/2019,6:53:00 PM,Ewallet,93.36,4.7619,4.6680,7.4000
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.50,8.00,11.4000,239.40,2/6/2019,2:24:00 PM,Cash,228.00,4.7619,11.4000,6.6000
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3.00,8.3355,175.05,1/8/2019,11:42:00 AM,Credit card,166.71,4.7619,8.3355,5.9000
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10.00,34.8700,732.27,3/5/2019,5:49:00 PM,Credit card,697.40,4.7619,34.8700,8.9000
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4.00,19.4520,408.49,3/16/2019,3:33:00 PM,Ewallet,389.04,4.7619,19.4520,6.8000
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7.00,18.2630,383.52,3/9/2019,10:54:00 AM,Cash,365.26,4.7619,18.2630,9.3000
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4.00,4.4640,93.74,3/1/2019,4:23:00 PM,Credit card,89.28,4.7619,4.4640,4.4000
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56.00,3.00,8.4000,176.40,2/28/2019,7:33:00 PM,Ewallet,168.00,4.7619,8.4000,4.8000
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.70,1.00,0.9850,20.69,2/8/2019,11:39:00 AM,Ewallet,19.70,4.7619,0.9850,9.5000
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7.00,26.5580,557.72,1/24/2019,10:38:00 AM,Ewallet,531.16,4.7619,26.5580,8.9000
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1.00,2.6860,56.41,3/1/2019,8:03:00 PM,Ewallet,53.72,4.7619,2.6860,6.4000
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10.00,40.9750,860.48,3/10/2019,12:39:00 PM,Credit card,819.50,4.7619,40.9750,6.0000
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.20,7.00,28.4200,596.82,3/23/2019,3:59:00 PM,Credit card,568.40,4.7619,28.4200,8.1000
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10.00,29.3800,616.98,1/29/2019,2:26:00 PM,Ewallet,587.60,4.7619,29.3800,9.0000
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8.00,36.6240,769.10,1/12/2019,6:22:00 PM,Ewallet,732.48,4.7619,36.6240,6.0000
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9.00,42.2820,887.92,3/20/2019,11:32:00 AM,Cash,845.64,4.7619,42.2820,9.8000
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7.00,19.4635,408.73,3/23/2019,12:41:00 PM,Cash,389.27,4.7619,19.4635,8.5000
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1.00,4.2415,89.07,1/14/2019,3:20:00 PM,Ewallet,84.83,4.7619,4.2415,8.8000
373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,2.00,7.1630,150.42,2/12/2019,2:33:00 PM,Ewallet,143.26,4.7619,7.1630,8.8000
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2.00,3.7690,79.15,2/20/2019,3:29:00 PM,Ewallet,75.38,4.7619,3.7690,9.5000
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8.00,12.6680,266.03,1/2/2019,4:19:00 PM,Credit card,253.36,4.7619,12.6680,5.6000
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1.00,1.9210,40.34,2/2/2019,4:33:00 PM,Cash,38.42,4.7619,1.9210,8.6000
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10.00,32.6150,684.92,1/8/2019,7:07:00 PM,Credit card,652.30,4.7619,32.6150,5.2000
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5.00,2.6325,55.28,1/30/2019,2:43:00 PM,Credit card,52.65,4.7619,2.6325,5.8000
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9.00,5.5305,116.14,3/26/2019,7:28:00 PM,Credit card,110.61,4.7619,5.5305,8.0000
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7.00,28.4305,597.04,1/15/2019,8:44:00 PM,Cash,568.61,4.7619,28.4305,9.0000
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4.00,4.4640,93.74,3/14/2019,11:16:00 AM,Ewallet,89.28,4.7619,4.4640,4.1000
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5.00,6.8200,143.22,2/3/2019,10:31:00 AM,Credit card,136.40,4.7619,6.8200,8.6000
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10.00,8.7100,182.91,2/22/2019,12:30:00 PM,Ewallet,174.20,4.7619,8.7100,7.0000
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5.00,18.3200,384.72,1/24/2019,3:05:00 PM,Ewallet,366.40,4.7619,18.3200,8.4000
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3.00,12.7305,267.34,1/25/2019,6:30:00 PM,Ewallet,254.61,4.7619,12.7305,7.4000
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8.00,38.9160,817.24,3/9/2019,1:18:00 PM,Credit card,778.32,4.7619,38.9160,6.2000
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8.00,14.2960,300.22,2/17/2019,3:28:00 PM,Ewallet,285.92,4.7619,14.2960,4.9000
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,6.00,28.9560,608.08,1/11/2019,11:52:00 AM,Cash,579.12,4.7619,28.9560,4.5000
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10.00,9.4250,197.93,2/27/2019,6:24:00 PM,Ewallet,188.50,4.7619,9.4250,5.6000
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4.00,11.0780,232.64,3/25/2019,3:19:00 PM,Ewallet,221.56,4.7619,11.0780,8.0000
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.20,10.00,38.6000,810.60,2/11/2019,10:38:00 AM,Credit card,772.00,4.7619,38.6000,5.6000
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10.00,36.0650,757.37,1/31/2019,3:12:00 PM,Credit card,721.30,4.7619,36.0650,4.2000
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8.00,25.5520,536.59,1/20/2019,5:48:00 PM,Ewallet,511.04,4.7619,25.5520,9.9000
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5.00,2.6725,56.12,3/26/2019,11:07:00 AM,Ewallet,53.45,4.7619,2.6725,7.6000
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.50,4.00,11.1000,233.10,1/20/2019,3:48:00 PM,Credit card,222.00,4.7619,11.1000,6.6000
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8.00,38.1840,801.86,3/5/2019,7:40:00 PM,Ewallet,763.68,4.7619,38.1840,4.7000
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3.00,11.4090,239.59,1/5/2019,8:30:00 PM,Credit card,228.18,4.7619,11.4090,9.8000
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6.00,4.1070,86.25,2/13/2019,1:59:00 PM,Cash,82.14,4.7619,4.1070,6.3000
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4.00,19.1280,401.69,3/16/2019,6:51:00 PM,Cash,382.56,4.7619,19.1280,7.9000
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6.00,3.4290,72.01,1/15/2019,5:24:00 PM,Cash,68.58,4.7619,3.4290,7.7000
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4.00,19.1080,401.27,2/26/2019,11:58:00 AM,Ewallet,382.16,4.7619,19.1080,4.5000
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7.00,30.0545,631.14,2/27/2019,7:01:00 PM,Credit card,601.09,4.7619,30.0545,8.0000
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7.00,23.7965,499.73,2/17/2019,4:50:00 PM,Ewallet,475.93,4.7619,23.7965,5.7000
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1.00,2.6210,55.04,2/6/2019,10:22:00 AM,Credit card,52.42,4.7619,2.6210,6.3000
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2.00,6.5650,137.87,1/17/2019,4:46:00 PM,Cash,131.30,4.7619,6.5650,6.0000
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5.00,7.2150,151.52,1/22/2019,6:08:00 PM,Credit card,144.30,4.7619,7.2150,8.0000
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7.00,22.8585,480.03,3/5/2019,6:02:00 PM,Credit card,457.17,4.7619,22.8585,4.2000
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1.00,4.6690,98.05,1/3/2019,1:07:00 PM,Cash,93.38,4.7619,4.6690,9.6000
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5.00,6.3125,132.56,3/20/2019,5:52:00 PM,Cash,126.25,4.7619,6.3125,6.1000
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9.00,39.5415,830.37,1/31/2019,8:32:00 PM,Ewallet,790.83,4.7619,39.5415,5.6000
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.80,8.00,8.7200,183.12,2/19/2019,7:24:00 PM,Cash,174.40,4.7619,8.7200,8.3000
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4.00,18.9520,397.99,2/11/2019,4:06:00 PM,Ewallet,379.04,4.7619,18.9520,7.8000
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1.00,1.5310,32.15,2/5/2019,2:14:00 PM,Credit card,30.62,4.7619,1.5310,4.1000
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8.00,17.6040,369.68,3/3/2019,5:36:00 PM,Cash,352.08,4.7619,17.6040,8.8000
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5.00,2.5400,53.34,2/24/2019,1:08:00 PM,Ewallet,50.80,4.7619,2.5400,4.1000
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7.00,26.1030,548.16,2/4/2019,4:09:00 PM,Credit card,522.06,4.7619,26.1030,9.0000
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8.00,28.7560,603.88,2/19/2019,11:33:00 AM,Ewallet,575.12,4.7619,28.7560,5.5000
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5.00,2.7475,57.70,1/23/2019,10:18:00 AM,Credit card,54.95,4.7619,2.7475,9.3000
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3.00,9.0705,190.48,1/14/2019,10:55:00 AM,Credit card,181.41,4.7619,9.0705,5.6000
497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,7.00,20.6185,432.99,1/17/2019,3:15:00 PM,Ewallet,412.37,4.7619,20.6185,9.7000
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1.00,2.3205,48.73,3/3/2019,8:06:00 PM,Credit card,46.41,4.7619,2.3205,4.0000
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4.00,13.7100,287.91,2/15/2019,8:21:00 PM,Credit card,274.20,4.7619,13.7100,9.2000
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10.00,48.6850,1022.39,1/15/2019,1:48:00 PM,Credit card,973.70,4.7619,48.6850,4.9000
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.60,7.00,32.4100,680.61,2/27/2019,12:52:00 PM,Credit card,648.20,4.7619,32.4100,9.3000
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2.00,4.6610,97.88,2/26/2019,12:28:00 PM,Credit card,93.22,4.7619,4.6610,6.6000
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2.00,2.7180,57.08,3/15/2019,4:26:00 PM,Ewallet,54.36,4.7619,2.7180,4.3000
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1.00,3.0435,63.91,1/24/2019,1:24:00 PM,Cash,60.87,4.7619,3.0435,5.5000
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10.00,12.2450,257.15,2/22/2019,3:15:00 PM,Cash,244.90,4.7619,12.2450,8.1000
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1.00,4.6390,97.42,3/15/2019,10:50:00 AM,Credit card,92.78,4.7619,4.6390,9.8000
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5.00,21.6725,455.12,2/11/2019,6:38:00 PM,Ewallet,433.45,4.7619,21.6725,9.4000
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6.00,6.9030,144.96,1/12/2019,4:45:00 PM,Ewallet,138.06,4.7619,6.9030,7.9000
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.20,8.00,12.0800,253.68,3/3/2019,7:30:00 PM,Ewallet,241.60,4.7619,12.0800,5.1000
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7.00,23.5865,495.32,3/23/2019,1:23:00 PM,Ewallet,471.73,4.7619,23.5865,6.9000
